ID,SiteID,ObservationTimeUTC,Value
418724,36005NY11790,2023-05-17 05:00:00.000,11.37
402767,36081NY09285,2023-05-17 06:00:00.000,9.73
404512,36061NY10130,2023-05-17 06:00:00.000,8.28
407816,36061NY08552,2023-05-17 06:00:00.000,12.57
409821,36005NY12387,2023-05-17 06:00:00.000,10.82
413117,36061NY08454,2023-05-17 06:00:00.000,12.27
415109,36061NY09734,2023-05-17 06:00:00.000,9.45
418723,36005NY11790,2023-05-17 06:00:00.000,9.27
402768,36081NY09285,2023-05-17 07:00:00.000,10.37
404510,36061NY10130,2023-05-17 07:00:00.000,8.84
407815,36061NY08552,2023-05-17 07:00:00.000,12.31
409820,36005NY12387,2023-05-17 07:00:00.000,11.07
413119,36061NY08454,2023-05-17 07:00:00.000,12.05
415110,36061NY09734,2023-05-17 07:00:00.000,8.95
418725,36005NY11790,2023-05-17 07:00:00.000,9.22
402769,36081NY09285,2023-05-17 08:00:00.000,11.01
404509,36061NY10130,2023-05-17 08:00:00.000,10.32
407817,36061NY08552,2023-05-17 08:00:00.000,11.84
409819,36005NY12387,2023-05-17 08:00:00.000,12.22
413123,36061NY08454,2023-05-17 08:00:00.000,10.75
415108,36061NY09734,2023-05-17 08:00:00.000,10.63
418726,36005NY11790,2023-05-17 08:00:00.000,12.85
402770,36081NY09285,2023-05-17 09:00:00.000,10.68
404507,36061NY10130,2023-05-17 09:00:00.000,9.99
407820,36061NY08552,2023-05-17 09:00:00.000,11.79
409816,36005NY12387,2023-05-17 09:00:00.000,10.99
413120,36061NY08454,2023-05-17 09:00:00.000,10.57
415107,36061NY09734,2023-05-17 09:00:00.000,10.72
418727,36005NY11790,2023-05-17 09:00:00.000,12.14
402771,36081NY09285,2023-05-17 10:00:00.000,9.08
404508,36061NY10130,2023-05-17 10:00:00.000,7.01
407818,36061NY08552,2023-05-17 10:00:00.000,8.59
409818,36005NY12387,2023-05-17 10:00:00.000,8.61
413121,36061NY08454,2023-05-17 10:00:00.000,7.63
415106,36061NY09734,2023-05-17 10:00:00.000,7.96
418729,36005NY11790,2023-05-17 10:00:00.000,9.62
402772,36081NY09285,2023-05-17 11:00:00.000,6.47
404506,36061NY10130,2023-05-17 11:00:00.000,7.28
407819,36061NY08552,2023-05-17 11:00:00.000,8.66
409817,36005NY12387,2023-05-17 11:00:00.000,6.87
413122,36061NY08454,2023-05-17 11:00:00.000,6.72
415104,36061NY09734,2023-05-17 11:00:00.000,7.9
418728,36005NY11790,2023-05-17 11:00:00.000,11.89
402773,36081NY09285,2023-05-17 12:00:00.000,5.39
404504,36061NY10130,2023-05-17 12:00:00.000,6.07
407821,36061NY08552,2023-05-17 12:00:00.000,7.35
409815,36005NY12387,2023-05-17 12:00:00.000,6.25
413124,36061NY08454,2023-05-17 12:00:00.000,6.25
415105,36061NY09734,2023-05-17 12:00:00.000,7.08
418730,36005NY11790,2023-05-17 12:00:00.000,9.1
402774,36081NY09285,2023-05-17 13:00:00.000,5.46
404505,36061NY10130,2023-05-17 13:00:00.000,5.54
407822,36061NY08552,2023-05-17 13:00:00.000,6.77
409814,36005NY12387,2023-05-17 13:00:00.000,6.22
413125,36061NY08454,2023-05-17 13:00:00.000,6.0
415103,36061NY09734,2023-05-17 13:00:00.000,8.03
418731,36005NY11790,2023-05-17 13:00:00.000,6.66
402775,36081NY09285,2023-05-17 14:00:00.000,5.3
404503,36061NY10130,2023-05-17 14:00:00.000,5.97
407823,36061NY08552,2023-05-17 14:00:00.000,6.97
409813,36005NY12387,2023-05-17 14:00:00.000,6.75
413126,36061NY08454,2023-05-17 14:00:00.000,5.94
415102,36061NY09734,2023-05-17 14:00:00.000,7.83
418732,36005NY11790,2023-05-17 14:00:00.000,6.3
402776,36081NY09285,2023-05-17 15:00:00.000,5.64
404502,36061NY10130,2023-05-17 15:00:00.000,6.68
407824,36061NY08552,2023-05-17 15:00:00.000,6.37
409811,36005NY12387,2023-05-17 15:00:00.000,6.66
413127,36061NY08454,2023-05-17 15:00:00.000,6.79
415101,36061NY09734,2023-05-17 15:00:00.000,8.47
418733,36005NY11790,2023-05-17 15:00:00.000,6.15
402777,36081NY09285,2023-05-17 16:00:00.000,6.31
404501,36061NY10130,2023-05-17 16:00:00.000,6.83
407825,36061NY08552,2023-05-17 16:00:00.000,8.48
409812,36005NY12387,2023-05-17 16:00:00.000,6.25
413128,36061NY08454,2023-05-17 16:00:00.000,8.45
415100,36061NY09734,2023-05-17 16:00:00.000,8.13
418734,36005NY11790,2023-05-17 16:00:00.000,6.68
402778,36081NY09285,2023-05-17 17:00:00.000,6.11
404500,36061NY10130,2023-05-17 17:00:00.000,7.76
407826,36061NY08552,2023-05-17 17:00:00.000,9.08
409808,36005NY12387,2023-05-17 17:00:00.000,6.92
413130,36061NY08454,2023-05-17 17:00:00.000,8.0
415097,36061NY09734,2023-05-17 17:00:00.000,8.36
418737,36005NY11790,2023-05-17 17:00:00.000,6.92
402779,36081NY09285,2023-05-17 18:00:00.000,6.25
404498,36061NY10130,2023-05-17 18:00:00.000,7.43
407828,36061NY08552,2023-05-17 18:00:00.000,8.86
409810,36005NY12387,2023-05-17 18:00:00.000,7.58
413129,36061NY08454,2023-05-17 18:00:00.000,7.56
415098,36061NY09734,2023-05-17 18:00:00.000,7.34
418736,36005NY11790,2023-05-17 18:00:00.000,7.35
402780,36081NY09285,2023-05-17 19:00:00.000,6.63
404499,36061NY10130,2023-05-17 19:00:00.000,7.73
407829,36061NY08552,2023-05-17 19:00:00.000,8.82
409809,36005NY12387,2023-05-17 19:00:00.000,8.12
413133,36061NY08454,2023-05-17 19:00:00.000,8.07
415099,36061NY09734,2023-05-17 19:00:00.000,7.62
418735,36005NY11790,2023-05-17 19:00:00.000,9.19
402781,36081NY09285,2023-05-17 20:00:00.000,6.78
404497,36061NY10130,2023-05-17 20:00:00.000,6.87
407827,36061NY08552,2023-05-17 20:00:00.000,6.93
409806,36005NY12387,2023-05-17 20:00:00.000,7.19
413132,36061NY08454,2023-05-17 20:00:00.000,7.56
415096,36061NY09734,2023-05-17 20:00:00.000,7.64
418739,36005NY11790,2023-05-17 20:00:00.000,7.68
402782,36081NY09285,2023-05-17 21:00:00.000,6.42
404496,36061NY10130,2023-05-17 21:00:00.000,7.87
407830,36061NY08552,2023-05-17 21:00:00.000,7.9
409807,36005NY12387,2023-05-17 21:00:00.000,7.2
413131,36061NY08454,2023-05-17 21:00:00.000,7.83
415095,36061NY09734,2023-05-17 21:00:00.000,7.81
418738,36005NY11790,2023-05-17 21:00:00.000,6.43
402783,36081NY09285,2023-05-17 22:00:00.000,6.34
404494,36061NY10130,2023-05-17 22:00:00.000,6.17
407831,36061NY08552,2023-05-17 22:00:00.000,8.82
409805,36005NY12387,2023-05-17 22:00:00.000,6.4
413134,36061NY08454,2023-05-17 22:00:00.000,7.73
415094,36061NY09734,2023-05-17 22:00:00.000,7.98
418740,36005NY11790,2023-05-17 22:00:00.000,5.52
402784,36081NY09285,2023-05-17 23:00:00.000,6.54
404495,36061NY10130,2023-05-17 23:00:00.000,7.18
407832,36061NY08552,2023-05-17 23:00:00.000,8.49
409804,36005NY12387,2023-05-17 23:00:00.000,6.24
413135,36061NY08454,2023-05-17 23:00:00.000,7.69
415092,36061NY09734,2023-05-17 23:00:00.000,8.09
418741,36005NY11790,2023-05-17 23:00:00.000,4.99
402785,36081NY09285,2023-05-18 00:00:00.000,5.32
404493,36061NY10130,2023-05-18 00:00:00.000,5.84
407833,36061NY08552,2023-05-18 00:00:00.000,8.26
409802,36005NY12387,2023-05-18 00:00:00.000,5.16
413136,36061NY08454,2023-05-18 00:00:00.000,6.77
415093,36061NY09734,2023-05-18 00:00:00.000,7.86
418743,36005NY11790,2023-05-18 00:00:00.000,5.45
402786,36081NY09285,2023-05-18 01:00:00.000,5.21
404492,36061NY10130,2023-05-18 01:00:00.000,5.06
407834,36061NY08552,2023-05-18 01:00:00.000,7.45
409803,36005NY12387,2023-05-18 01:00:00.000,4.81
413137,36061NY08454,2023-05-18 01:00:00.000,6.66
415091,36061NY09734,2023-05-18 01:00:00.000,7.03
418742,36005NY11790,2023-05-18 01:00:00.000,5.36
402787,36081NY09285,2023-05-18 02:00:00.000,4.74
404491,36061NY10130,2023-05-18 02:00:00.000,4.76
407835,36061NY08552,2023-05-18 02:00:00.000,6.77
409800,36005NY12387,2023-05-18 02:00:00.000,4.67
413138,36061NY08454,2023-05-18 02:00:00.000,5.67
415090,36061NY09734,2023-05-18 02:00:00.000,7.24
418744,36005NY11790,2023-05-18 02:00:00.000,4.8
402788,36081NY09285,2023-05-18 03:00:00.000,4.87
404490,36061NY10130,2023-05-18 03:00:00.000,4.73
407836,36061NY08552,2023-05-18 03:00:00.000,6.55
409801,36005NY12387,2023-05-18 03:00:00.000,4.34
413140,36061NY08454,2023-05-18 03:00:00.000,5.35
415087,36061NY09734,2023-05-18 03:00:00.000,5.86
418745,36005NY11790,2023-05-18 03:00:00.000,4.84
402789,36081NY09285,2023-05-18 04:00:00.000,4.58
404489,36061NY10130,2023-05-18 04:00:00.000,5.04
407837,36061NY08552,2023-05-18 04:00:00.000,4.58
409799,36005NY12387,2023-05-18 04:00:00.000,5.01
413139,36061NY08454,2023-05-18 04:00:00.000,4.72
415089,36061NY09734,2023-05-18 04:00:00.000,5.48
418746,36005NY11790,2023-05-18 04:00:00.000,5.49
402790,36081NY09285,2023-05-18 05:00:00.000,4.15
404488,36061NY10130,2023-05-18 05:00:00.000,4.72
407838,36061NY08552,2023-05-18 05:00:00.000,3.81
409798,36005NY12387,2023-05-18 05:00:00.000,4.8
413141,36061NY08454,2023-05-18 05:00:00.000,4.75
415088,36061NY09734,2023-05-18 05:00:00.000,5.27
418748,36005NY11790,2023-05-18 05:00:00.000,5.11
402791,36081NY09285,2023-05-18 06:00:00.000,4.0
404487,36061NY10130,2023-05-18 06:00:00.000,4.48
407839,36061NY08552,2023-05-18 06:00:00.000,3.54
409797,36005NY12387,2023-05-18 06:00:00.000,4.74
413142,36061NY08454,2023-05-18 06:00:00.000,4.53
415086,36061NY09734,2023-05-18 06:00:00.000,5.38
418747,36005NY11790,2023-05-18 06:00:00.000,4.42
402792,36081NY09285,2023-05-18 07:00:00.000,4.01
404486,36061NY10130,2023-05-18 07:00:00.000,4.76
407842,36061NY08552,2023-05-18 07:00:00.000,4.03
409794,36005NY12387,2023-05-18 07:00:00.000,4.49
413143,36061NY08454,2023-05-18 07:00:00.000,4.65
415085,36061NY09734,2023-05-18 07:00:00.000,4.92
418749,36005NY11790,2023-05-18 07:00:00.000,4.6
402793,36081NY09285,2023-05-18 08:00:00.000,4.38
404485,36061NY10130,2023-05-18 08:00:00.000,5.2
407841,36061NY08552,2023-05-18 08:00:00.000,4.88
409795,36005NY12387,2023-05-18 08:00:00.000,5.15
413145,36061NY08454,2023-05-18 08:00:00.000,4.4
415082,36061NY09734,2023-05-18 08:00:00.000,4.34
418751,36005NY11790,2023-05-18 08:00:00.000,4.63
402794,36081NY09285,2023-05-18 09:00:00.000,4.6
404484,36061NY10130,2023-05-18 09:00:00.000,5.58
407840,36061NY08552,2023-05-18 09:00:00.000,5.12
409796,36005NY12387,2023-05-18 09:00:00.000,4.97
413144,36061NY08454,2023-05-18 09:00:00.000,4.72
415083,36061NY09734,2023-05-18 09:00:00.000,4.51
418750,36005NY11790,2023-05-18 09:00:00.000,5.8
402795,36081NY09285,2023-05-18 10:00:00.000,4.87
404483,36061NY10130,2023-05-18 10:00:00.000,5.41
407843,36061NY08552,2023-05-18 10:00:00.000,6.63
409793,36005NY12387,2023-05-18 10:00:00.000,6.87
413146,36061NY08454,2023-05-18 10:00:00.000,5.41
415084,36061NY09734,2023-05-18 10:00:00.000,4.59
418753,36005NY11790,2023-05-18 10:00:00.000,7.77
402796,36081NY09285,2023-05-18 11:00:00.000,4.86
404482,36061NY10130,2023-05-18 11:00:00.000,6.28
407844,36061NY08552,2023-05-18 11:00:00.000,5.59
409792,36005NY12387,2023-05-18 11:00:00.000,6.41
413147,36061NY08454,2023-05-18 11:00:00.000,4.92
415081,36061NY09734,2023-05-18 11:00:00.000,5.21
418752,36005NY11790,2023-05-18 11:00:00.000,8.74
402797,36081NY09285,2023-05-18 12:00:00.000,4.44
404481,36061NY10130,2023-05-18 12:00:00.000,5.87
407845,36061NY08552,2023-05-18 12:00:00.000,5.67
409790,36005NY12387,2023-05-18 12:00:00.000,5.62
413148,36061NY08454,2023-05-18 12:00:00.000,5.15
415079,36061NY09734,2023-05-18 12:00:00.000,5.94
418754,36005NY11790,2023-05-18 12:00:00.000,4.95
402798,36081NY09285,2023-05-18 13:00:00.000,4.03
404480,36061NY10130,2023-05-18 13:00:00.000,5.92
407846,36061NY08552,2023-05-18 13:00:00.000,5.78
409791,36005NY12387,2023-05-18 13:00:00.000,5.38
413149,36061NY08454,2023-05-18 13:00:00.000,5.44
415080,36061NY09734,2023-05-18 13:00:00.000,5.92
418755,36005NY11790,2023-05-18 13:00:00.000,5.52
402799,36081NY09285,2023-05-18 14:00:00.000,3.97
404479,36061NY10130,2023-05-18 14:00:00.000,6.41
407847,36061NY08552,2023-05-18 14:00:00.000,6.36
409789,36005NY12387,2023-05-18 14:00:00.000,4.93
413151,36061NY08454,2023-05-18 14:00:00.000,5.62
415078,36061NY09734,2023-05-18 14:00:00.000,6.38
418757,36005NY11790,2023-05-18 14:00:00.000,3.48
402800,36081NY09285,2023-05-18 15:00:00.000,4.11
404478,36061NY10130,2023-05-18 15:00:00.000,7.13
407848,36061NY08552,2023-05-18 15:00:00.000,5.6
409787,36005NY12387,2023-05-18 15:00:00.000,6.06
413150,36061NY08454,2023-05-18 15:00:00.000,6.74
415076,36061NY09734,2023-05-18 15:00:00.000,6.71
418756,36005NY11790,2023-05-18 15:00:00.000,4.22
402801,36081NY09285,2023-05-18 16:00:00.000,4.57
404477,36061NY10130,2023-05-18 16:00:00.000,3.5
407849,36061NY08552,2023-05-18 16:00:00.000,6.58
409788,36005NY12387,2023-05-18 16:00:00.000,7.21
413152,36061NY08454,2023-05-18 16:00:00.000,8.3
415077,36061NY09734,2023-05-18 16:00:00.000,7.74
418758,36005NY11790,2023-05-18 16:00:00.000,3.6
402802,36081NY09285,2023-05-18 17:00:00.000,4.53
404475,36061NY10130,2023-05-18 17:00:00.000,4.18
407850,36061NY08552,2023-05-18 17:00:00.000,6.18
409785,36005NY12387,2023-05-18 17:00:00.000,6.84
413154,36061NY08454,2023-05-18 17:00:00.000,6.79
415075,36061NY09734,2023-05-18 17:00:00.000,7.41
418759,36005NY11790,2023-05-18 17:00:00.000,3.76
402803,36081NY09285,2023-05-18 18:00:00.000,4.61
407853,36061NY08552,2023-05-18 18:00:00.000,6.24
409786,36005NY12387,2023-05-18 18:00:00.000,6.35
413153,36061NY08454,2023-05-18 18:00:00.000,6.22
415073,36061NY09734,2023-05-18 18:00:00.000,7.04
418760,36005NY11790,2023-05-18 18:00:00.000,9.21
402804,36081NY09285,2023-05-18 19:00:00.000,4.71
407851,36061NY08552,2023-05-18 19:00:00.000,5.9
409783,36005NY12387,2023-05-18 19:00:00.000,6.33
413157,36061NY08454,2023-05-18 19:00:00.000,6.47
415072,36061NY09734,2023-05-18 19:00:00.000,6.63
418763,36005NY11790,2023-05-18 19:00:00.000,3.75
402805,36081NY09285,2023-05-18 20:00:00.000,5.13
407852,36061NY08552,2023-05-18 20:00:00.000,6.32
409784,36005NY12387,2023-05-18 20:00:00.000,6.3
413155,36061NY08454,2023-05-18 20:00:00.000,6.54
415074,36061NY09734,2023-05-18 20:00:00.000,7.49
418762,36005NY11790,2023-05-18 20:00:00.000,4.59
402806,36081NY09285,2023-05-18 21:00:00.000,5.28
407860,36061NY08552,2023-05-18 21:00:00.000,6.6
409777,36005NY12387,2023-05-18 21:00:00.000,6.5
413156,36061NY08454,2023-05-18 21:00:00.000,7.31
415067,36061NY09734,2023-05-18 21:00:00.000,8.85
418761,36005NY11790,2023-05-18 21:00:00.000,5.09
402807,36081NY09285,2023-05-18 22:00:00.000,5.32
407859,36061NY08552,2023-05-18 22:00:00.000,7.57
409776,36005NY12387,2023-05-18 22:00:00.000,6.81
413160,36061NY08454,2023-05-18 22:00:00.000,7.32
415068,36061NY09734,2023-05-18 22:00:00.000,9.38
418768,36005NY11790,2023-05-18 22:00:00.000,4.33
402808,36081NY09285,2023-05-18 23:00:00.000,5.41
407855,36061NY08552,2023-05-18 23:00:00.000,7.32
409779,36005NY12387,2023-05-18 23:00:00.000,6.92
413161,36061NY08454,2023-05-18 23:00:00.000,8.79
415066,36061NY09734,2023-05-18 23:00:00.000,11.01
418767,36005NY11790,2023-05-18 23:00:00.000,3.9
402810,36081NY09285,2023-05-19 00:00:00.000,5.93
407858,36061NY08552,2023-05-19 00:00:00.000,7.39
409778,36005NY12387,2023-05-19 00:00:00.000,6.93
413162,36061NY08454,2023-05-19 00:00:00.000,8.0
415070,36061NY09734,2023-05-19 00:00:00.000,10.01
418769,36005NY11790,2023-05-19 00:00:00.000,5.47
402809,36081NY09285,2023-05-19 01:00:00.000,6.23
407857,36061NY08552,2023-05-19 01:00:00.000,7.35
409780,36005NY12387,2023-05-19 01:00:00.000,7.95
413159,36061NY08454,2023-05-19 01:00:00.000,7.7
415069,36061NY09734,2023-05-19 01:00:00.000,9.54
418766,36005NY11790,2023-05-19 01:00:00.000,18.92
402811,36081NY09285,2023-05-19 02:00:00.000,5.71
407856,36061NY08552,2023-05-19 02:00:00.000,7.14
409781,36005NY12387,2023-05-19 02:00:00.000,7.05
413158,36061NY08454,2023-05-19 02:00:00.000,7.26
415071,36061NY09734,2023-05-19 02:00:00.000,9.03
418765,36005NY11790,2023-05-19 02:00:00.000,5.43
402812,36081NY09285,2023-05-19 03:00:00.000,5.58
407854,36061NY08552,2023-05-19 03:00:00.000,7.34
409782,36005NY12387,2023-05-19 03:00:00.000,6.05
413168,36061NY08454,2023-05-19 03:00:00.000,6.73
415061,36061NY09734,2023-05-19 03:00:00.000,7.52
418764,36005NY11790,2023-05-19 03:00:00.000,4.95
402813,36081NY09285,2023-05-19 04:00:00.000,5.7
407865,36061NY08552,2023-05-19 04:00:00.000,8.06
409772,36005NY12387,2023-05-19 04:00:00.000,6.8
413167,36061NY08454,2023-05-19 04:00:00.000,6.73
415060,36061NY09734,2023-05-19 04:00:00.000,7.18
418774,36005NY11790,2023-05-19 04:00:00.000,8.18
402814,36081NY09285,2023-05-19 05:00:00.000,5.5
407864,36061NY08552,2023-05-19 05:00:00.000,7.93
409773,36005NY12387,2023-05-19 05:00:00.000,6.72
413166,36061NY08454,2023-05-19 05:00:00.000,6.73
415062,36061NY09734,2023-05-19 05:00:00.000,6.53
418772,36005NY11790,2023-05-19 05:00:00.000,8.16
402815,36081NY09285,2023-05-19 06:00:00.000,5.56
407862,36061NY08552,2023-05-19 06:00:00.000,6.61
409775,36005NY12387,2023-05-19 06:00:00.000,7.4
413165,36061NY08454,2023-05-19 06:00:00.000,6.13
415065,36061NY09734,2023-05-19 06:00:00.000,6.13
418773,36005NY11790,2023-05-19 06:00:00.000,6.28
402816,36081NY09285,2023-05-19 07:00:00.000,5.6
404476,36061NY10130,2023-05-19 07:00:00.000,6.48
407861,36061NY08552,2023-05-19 07:00:00.000,6.89
409774,36005NY12387,2023-05-19 07:00:00.000,7.85
413163,36061NY08454,2023-05-19 07:00:00.000,6.65
415063,36061NY09734,2023-05-19 07:00:00.000,6.38
418770,36005NY11790,2023-05-19 07:00:00.000,6.51
402817,36081NY09285,2023-05-19 08:00:00.000,6.0
404474,36061NY10130,2023-05-19 08:00:00.000,7.36
407863,36061NY08552,2023-05-19 08:00:00.000,6.91
409771,36005NY12387,2023-05-19 08:00:00.000,8.17
413164,36061NY08454,2023-05-19 08:00:00.000,8.11
415064,36061NY09734,2023-05-19 08:00:00.000,6.92
418771,36005NY11790,2023-05-19 08:00:00.000,5.57
402818,36081NY09285,2023-05-19 09:00:00.000,5.92
404473,36061NY10130,2023-05-19 09:00:00.000,8.76
407866,36061NY08552,2023-05-19 09:00:00.000,6.98
409770,36005NY12387,2023-05-19 09:00:00.000,9.39
413169,36061NY08454,2023-05-19 09:00:00.000,8.24
415059,36061NY09734,2023-05-19 09:00:00.000,6.68
418775,36005NY11790,2023-05-19 09:00:00.000,10.0
402819,36081NY09285,2023-05-19 10:00:00.000,6.41
404472,36061NY10130,2023-05-19 10:00:00.000,7.85
407867,36061NY08552,2023-05-19 10:00:00.000,7.5
409769,36005NY12387,2023-05-19 10:00:00.000,10.14
413170,36061NY08454,2023-05-19 10:00:00.000,8.23
415058,36061NY09734,2023-05-19 10:00:00.000,8.36
418776,36005NY11790,2023-05-19 10:00:00.000,13.65
402820,36081NY09285,2023-05-19 11:00:00.000,6.19
404470,36061NY10130,2023-05-19 11:00:00.000,7.92
407868,36061NY08552,2023-05-19 11:00:00.000,7.45
409768,36005NY12387,2023-05-19 11:00:00.000,9.22
413171,36061NY08454,2023-05-19 11:00:00.000,8.28
415055,36061NY09734,2023-05-19 11:00:00.000,8.44
418778,36005NY11790,2023-05-19 11:00:00.000,10.9
402821,36081NY09285,2023-05-19 12:00:00.000,6.39
404471,36061NY10130,2023-05-19 12:00:00.000,7.68
407870,36061NY08552,2023-05-19 12:00:00.000,8.31
409767,36005NY12387,2023-05-19 12:00:00.000,7.55
413172,36061NY08454,2023-05-19 12:00:00.000,8.96
415056,36061NY09734,2023-05-19 12:00:00.000,8.45
418779,36005NY11790,2023-05-19 12:00:00.000,7.24
402822,36081NY09285,2023-05-19 13:00:00.000,6.62
404469,36061NY10130,2023-05-19 13:00:00.000,8.41
407869,36061NY08552,2023-05-19 13:00:00.000,7.98
409766,36005NY12387,2023-05-19 13:00:00.000,7.61
413173,36061NY08454,2023-05-19 13:00:00.000,10.09
415057,36061NY09734,2023-05-19 13:00:00.000,10.22
418777,36005NY11790,2023-05-19 13:00:00.000,7.97
402823,36081NY09285,2023-05-19 14:00:00.000,7.05
404468,36061NY10130,2023-05-19 14:00:00.000,8.79
407872,36061NY08552,2023-05-19 14:00:00.000,7.7
409765,36005NY12387,2023-05-19 14:00:00.000,7.68
413174,36061NY08454,2023-05-19 14:00:00.000,10.64
415054,36061NY09734,2023-05-19 14:00:00.000,10.83
418781,36005NY11790,2023-05-19 14:00:00.000,9.22
402824,36081NY09285,2023-05-19 15:00:00.000,6.98
404467,36061NY10130,2023-05-19 15:00:00.000,9.38
407871,36061NY08552,2023-05-19 15:00:00.000,7.8
409764,36005NY12387,2023-05-19 15:00:00.000,7.95
413175,36061NY08454,2023-05-19 15:00:00.000,10.94
415053,36061NY09734,2023-05-19 15:00:00.000,11.65
418780,36005NY11790,2023-05-19 15:00:00.000,10.15
402825,36081NY09285,2023-05-19 16:00:00.000,6.38
404466,36061NY10130,2023-05-19 16:00:00.000,7.88
407875,36061NY08552,2023-05-19 16:00:00.000,8.3
409761,36005NY12387,2023-05-19 16:00:00.000,8.7
413176,36061NY08454,2023-05-19 16:00:00.000,10.31
415051,36061NY09734,2023-05-19 16:00:00.000,11.56
418782,36005NY11790,2023-05-19 16:00:00.000,3.53
402826,36081NY09285,2023-05-19 17:00:00.000,6.33
404464,36061NY10130,2023-05-19 17:00:00.000,7.85
407873,36061NY08552,2023-05-19 17:00:00.000,7.81
409762,36005NY12387,2023-05-19 17:00:00.000,8.32
413178,36061NY08454,2023-05-19 17:00:00.000,9.45
415050,36061NY09734,2023-05-19 17:00:00.000,12.8
418784,36005NY11790,2023-05-19 17:00:00.000,3.5
402827,36081NY09285,2023-05-19 18:00:00.000,5.98
404465,36061NY10130,2023-05-19 18:00:00.000,10.31
407874,36061NY08552,2023-05-19 18:00:00.000,7.98
409763,36005NY12387,2023-05-19 18:00:00.000,7.94
413177,36061NY08454,2023-05-19 18:00:00.000,8.79
415052,36061NY09734,2023-05-19 18:00:00.000,12.48
418783,36005NY11790,2023-05-19 18:00:00.000,3.28
402828,36081NY09285,2023-05-19 19:00:00.000,6.17
404463,36061NY10130,2023-05-19 19:00:00.000,7.47
407876,36061NY08552,2023-05-19 19:00:00.000,7.21
409760,36005NY12387,2023-05-19 19:00:00.000,7.92
413179,36061NY08454,2023-05-19 19:00:00.000,8.62
415049,36061NY09734,2023-05-19 19:00:00.000,11.67
418786,36005NY11790,2023-05-19 19:00:00.000,4.31
402829,36081NY09285,2023-05-19 20:00:00.000,7.35
404461,36061NY10130,2023-05-19 20:00:00.000,8.36
407878,36061NY08552,2023-05-19 20:00:00.000,7.68
409759,36005NY12387,2023-05-19 20:00:00.000,8.5
413180,36061NY08454,2023-05-19 20:00:00.000,7.26
415048,36061NY09734,2023-05-19 20:00:00.000,10.17
418785,36005NY11790,2023-05-19 20:00:00.000,11.47
402830,36081NY09285,2023-05-19 21:00:00.000,6.86
404462,36061NY10130,2023-05-19 21:00:00.000,8.73
407877,36061NY08552,2023-05-19 21:00:00.000,7.88
409754,36005NY12387,2023-05-19 21:00:00.000,8.66
413181,36061NY08454,2023-05-19 21:00:00.000,7.84
415047,36061NY09734,2023-05-19 21:00:00.000,10.93
418787,36005NY11790,2023-05-19 21:00:00.000,11.56
402831,36081NY09285,2023-05-19 22:00:00.000,6.16
404460,36061NY10130,2023-05-19 22:00:00.000,7.73
407879,36061NY08552,2023-05-19 22:00:00.000,7.89
409758,36005NY12387,2023-05-19 22:00:00.000,8.28
413182,36061NY08454,2023-05-19 22:00:00.000,7.36
415046,36061NY09734,2023-05-19 22:00:00.000,11.44
418788,36005NY11790,2023-05-19 22:00:00.000,9.31
402832,36081NY09285,2023-05-19 23:00:00.000,6.02
404459,36061NY10130,2023-05-19 23:00:00.000,7.17
407880,36061NY08552,2023-05-19 23:00:00.000,7.65
409757,36005NY12387,2023-05-19 23:00:00.000,8.09
413183,36061NY08454,2023-05-19 23:00:00.000,6.44
415045,36061NY09734,2023-05-19 23:00:00.000,12.11
418789,36005NY11790,2023-05-19 23:00:00.000,7.74
402833,36081NY09285,2023-05-20 00:00:00.000,6.55
404456,36061NY10130,2023-05-20 00:00:00.000,9.28
407883,36061NY08552,2023-05-20 00:00:00.000,8.67
409755,36005NY12387,2023-05-20 00:00:00.000,8.56
413185,36061NY08454,2023-05-20 00:00:00.000,10.04
415043,36061NY09734,2023-05-20 00:00:00.000,13.47
418790,36005NY11790,2023-05-20 00:00:00.000,7.66
402834,36081NY09285,2023-05-20 01:00:00.000,6.45
404457,36061NY10130,2023-05-20 01:00:00.000,7.78
407882,36061NY08552,2023-05-20 01:00:00.000,9.41
409756,36005NY12387,2023-05-20 01:00:00.000,8.2
413184,36061NY08454,2023-05-20 01:00:00.000,11.07
415044,36061NY09734,2023-05-20 01:00:00.000,13.19
418791,36005NY11790,2023-05-20 01:00:00.000,7.86
402835,36081NY09285,2023-05-20 02:00:00.000,6.65
404458,36061NY10130,2023-05-20 02:00:00.000,7.25
407881,36061NY08552,2023-05-20 02:00:00.000,9.73
409753,36005NY12387,2023-05-20 02:00:00.000,8.39
413186,36061NY08454,2023-05-20 02:00:00.000,9.02
415041,36061NY09734,2023-05-20 02:00:00.000,12.31
418792,36005NY11790,2023-05-20 02:00:00.000,9.28
402836,36081NY09285,2023-05-20 03:00:00.000,6.29
404455,36061NY10130,2023-05-20 03:00:00.000,6.8
407884,36061NY08552,2023-05-20 03:00:00.000,9.34
409752,36005NY12387,2023-05-20 03:00:00.000,8.69
413187,36061NY08454,2023-05-20 03:00:00.000,8.97
415042,36061NY09734,2023-05-20 03:00:00.000,10.36
418793,36005NY11790,2023-05-20 03:00:00.000,7.55
402837,36081NY09285,2023-05-20 04:00:00.000,5.97
404454,36061NY10130,2023-05-20 04:00:00.000,7.31
407886,36061NY08552,2023-05-20 04:00:00.000,9.36
409749,36005NY12387,2023-05-20 04:00:00.000,8.51
